year,hbr_name,age,sex,diagnosis,incidence,crude_rate,easr,fyear
2015,Forth Valley,45-64,Female,Cerebrovascular Disease,68,157.633640873476,160.584512038768,2014/15
2015,Forth Valley,65-74,Male,Cerebrovascular Disease,93,636.855440662878,637.383042532094,2014/15
2015,Forth Valley,65-74,Female,Cerebrovascular Disease,85,528.738492162229,534.836975736914,2014/15
2015,Forth Valley,over 75,Male,Cerebrovascular Disease,148,1544.40154440154,1663.59290407162,2014/15
2015,Forth Valley,over 75,Female,Cerebrovascular Disease,230,1654.2002301496,1650.55634182931,2014/15
2015,Grampian,0-44,Male,Cerebrovascular Disease,26,15.5750176716547,16.4484131978177,2014/15
2015,Grampian,0-44,Female,Cerebrovascular Disease,14,8.65891899581279,8.62517850201144,2014/15
2015,Grampian,45-64,Male,Cerebrovascular Disease,112,143.586061895849,145.608877424618,2014/15
2015,Grampian,45-64,Female,Cerebrovascular Disease,90,114.589832062235,116.272024447342,2014/15
2015,Grampian,65-74,Male,Cerebrovascular Disease,128,480.48048048048,488.910921168402,2014/15
2015,Grampian,65-74,Female,Cerebrovascular Disease,89,313.369247561706,323.569264105294,2014/15
2015,Grampian,over 75,Male,Cerebrovascular Disease,279,1546.64892732413,1649.2329593244,2014/15
2015,Grampian,over 75,Female,Cerebrovascular Disease,381,1466.51270207852,1412.90885361199,2014/15
2015,Highland,0-44,Male,Cerebrovascular Disease,14,17.6825725616995,17.9127940364011,2014/15
2015,Highland,0-44,Female,Cerebrovascular Disease,6,7.82707384844176,8.78727777990387,2014/15
2015,Highland,45-64,Male,Cerebrovascular Disease,82,174.910944732408,173.057054669107,2014/15
2015,Highland,45-64,Female,Cerebrovascular Disease,73,149.385065586183,148.28778912707,2014/15
2015,Highland,65-74,Male,Cerebrovascular Disease,93,487.80487804878,496.84711983555,2014/15
2015,Highland,65-74,Female,Cerebrovascular Disease,84,417.225450752496,427.075628347932,2014/15
2015,Highland,over 75,Male,Cerebrovascular Disease,199,1611.98865937627,1749.7381745513,2014/15
2015,Highland,over 75,Female,Cerebrovascular Disease,292,1658.33711949114,1609.09945598506,2014/15
2015,Lothian,0-44,Male,Cerebrovascular Disease,37,14.8005328191815,15.1790704994033,2014/15
2015,Lothian,0-44,Female,Cerebrovascular Disease,28,11.0659689836698,11.285305929993,2014/15
2015,Lothian,45-64,Male,Cerebrovascular Disease,200,185.782096179391,190.515132334702,2014/15
2015,Lothian,45-64,Female,Cerebrovascular Disease,145,130.147560406419,132.48642011113,2014/15
2015,Lothian,65-74,Male,Cerebrovascular Disease,188,538.250114521301,561.905421667964,2014/15
2015,Lothian,65-74,Female,Cerebrovascular Disease,144,365.194897415739,366.967854738109,2014/15
2015,Lothian,over 75,Male,Cerebrovascular Disease,387,1578.62533142974,1648.5191766308,2014/15
2015,Lothian,over 75,Female,Cerebrovascular Disease,605,1628.007104031,1566.21058236166,2014/15
2015,Orkney,0-44,Male,Cerebrovascular Disease,1,19.1277735271614,19.0912562046583,2014/15
2015,Orkney,0-44,Female,Cerebrovascular Disease,0,0,0,2014/15
2015,Orkney,45-64,Male,Cerebrovascular Disease,10,303.122158229767,300.076754466059,2014/15
2015,Orkney,45-64,Female,Cerebrovascular Disease,2,62.6959247648903,62.4038923993766,2014/15
2015,Orkney,65-74,Male,Cerebrovascular Disease,5,373.692077727952,364.553384521138,2014/15
2015,Orkney,65-74,Female,Cerebrovascular Disease,6,428.571428571429,429.135780341522,2014/15
2015,Orkney,over 75,Male,Cerebrovascular Disease,7,810.185185185185,960.287761497607,2014/15
2015,Orkney,over 75,Female,Cerebrovascular Disease,21,1886.79245283019,1861.85614415761,2014/15
2015,Shetland,0-44,Male,Cerebrovascular Disease,0,0,0,2014/15
2015,Shetland,0-44,Female,Cerebrovascular Disease,1,16.69727834363,16.0830805992096,2014/15
2015,Shetland,45-64,Male,Cerebrovascular Disease,9,268.336314847943,267.593742473483,2014/15
2015,Shetland,45-64,Female,Cerebrovascular Disease,2,62.208398133748,61.1460517120894,2014/15
2015,Shetland,65-74,Male,Cerebrovascular Disease,8,632.411067193676,661.930601205801,2014/15
2015,Shetland,65-74,Female,Cerebrovascular Disease,5,415.627597672485,418.232160251516,2014/15
2015,Shetland,over 75,Male,Cerebrovascular Disease,10,1335.1134846462,1528.65092259032,2014/15
2015,Shetland,over 75,Female,Cerebrovascular Disease,20,1960.78431372549,1885.83124721766,2014/15
2015,Western Isles,0-44,Male,Cerebrovascular Disease,1,15.6152404747033,14.2137751786875,2014/15
2015,Western Isles,0-44,Female,Cerebrovascular Disease,4,64.5057248830834,64.8692810457516,2014/15
2015,Western Isles,45-64,Male,Cerebrovascular Disease,8,193.470374848851,192.58742366262,2014/15
2015,Western Isles,45-64,Female,Cerebrovascular Disease,4,98.5464400098546,96.4169679939575,2014/15
2015,Western Isles,65-74,Male,Cerebrovascular Disease,6,346.020761245675,338.906108136877,2014/15
2015,Western Isles,65-74,Female,Cerebrovascular Disease,3,169.109357384442,167.84124487939,2014/15
2015,Western Isles,over 75,Male,Cerebrovascular Disease,12,1024.76515798463,1125.11557294585,2014/15
2015,Western Isles,over 75,Female,Cerebrovascular Disease,25,1410.83521444695,1312.22513249328,2014/15
2015,Fife,0-44,Male,Cerebrovascular Disease,14,14.5804476197419,16.1781336349085,2014/15
2015,Fife,0-44,Female,Cerebrovascular Disease,16,16.4292975448469,17.5510920474658,2014/15
2015,Fife,45-64,Male,Cerebrovascular Disease,124,247.727499750275,250.187877924868,2014/15
2015,Fife,45-64,Female,Cerebrovascular Disease,75,142.28259219912,143.547963644288,2014/15
2015,Fife,65-74,Male,Cerebrovascular Disease,94,488.972118185601,504.315787927861,2014/15
2015,Fife,65-74,Female,Cerebrovascular Disease,82,389.659760501806,400.274464390299,2014/15
2015,Fife,over 75,Male,Cerebrovascular Disease,197,1561.75677818297,1670.13206086117,2014/15
2015,Fife,over 75,Female,Cerebrovascular Disease,307,1687.27672437483,1641.21502456745,2014/15
2015,Tayside,0-44,Male,Cerebrovascular Disease,17,15.6519017060573,17.3660205423228,2014/15
2015,Tayside,0-44,Female,Cerebrovascular Disease,10,9.23949700178322,10.1164262857788,2014/15
2015,Tayside,45-64,Male,Cerebrovascular Disease,104,188.583448175818,188.803585531066,2014/15
2015,Tayside,45-64,Female,Cerebrovascular Disease,77,133.091349062311,133.21768518612,2014/15
2015,Tayside,65-74,Male,Cerebrovascular Disease,115,538.944605867467,546.517201264475,2014/15
2015,Tayside,65-74,Female,Cerebrovascular Disease,94,398.524611014542,412.074810740004,2014/15
2015,Tayside,over 75,Male,Cerebrovascular Disease,218,1382.02104729301,1460.83572988575,2014/15
2015,Tayside,over 75,Female,Cerebrovascular Disease,356,1530.91941171411,1458.20082616485,2014/15
2015,Greater Glasgow and Clyde,0-44,Male,Cerebrovascular Disease,70,21.5860171948046,23.9644224285589,2014/15
2015,Greater Glasgow and Clyde,0-44,Female,Cerebrovascular Disease,52,15.972380068927,16.3514890396131,2014/15
2015,Greater Glasgow and Clyde,45-64,Male,Cerebrovascular Disease,405,275.802892865899,282.443767297462,2014/15
2015,Greater Glasgow and Clyde,45-64,Female,Cerebrovascular Disease,326,205.212136472366,209.475805361011,2014/15
2015,Greater Glasgow and Clyde,65-74,Male,Cerebrovascular Disease,344,741.491173237342,765.045546220765,2014/15
2015,Greater Glasgow and Clyde,65-74,Female,Cerebrovascular Disease,268,502.710510026073,511.543852930575,2014/15
2015,Greater Glasgow and Clyde,over 75,Male,Cerebrovascular Disease,522,1588.70255957635,1677.53077696067,2014/15
2015,Greater Glasgow and Clyde,over 75,Female,Cerebrovascular Disease,896,1644.67042346592,1604.60706490999,2014/15
2015,Lanarkshire,0-44,Male,Cerebrovascular Disease,45,25.4578163982281,26.1550690934428,2014/15
2015,Lanarkshire,0-44,Female,Cerebrovascular Disease,24,13.4632537318456,13.2943649468005,2014/15
2015,Lanarkshire,45-64,Male,Cerebrovascular Disease,247,275.074058400339,282.337992257648,2014/15
2015,Lanarkshire,45-64,Female,Cerebrovascular Disease,157,163.349390821221,167.13228406329,2014/15
2015,Lanarkshire,65-74,Male,Cerebrovascular Disease,214,720.271953148665,741.307689533954,2014/15
2015,Lanarkshire,65-74,Female,Cerebrovascular Disease,166,489.53111176644,491.437827163026,2014/15
2015,Lanarkshire,over 75,Male,Cerebrovascular Disease,321,1693.03797468354,1816.78253014969,2014/15
2015,Lanarkshire,over 75,Female,Cerebrovascular Disease,494,1658.49728060163,1669.7508770884,2014/15
2016,Scotland,0-44,Male,Cerebrovascular Disease,231,15.8797483712946,17.1678303332373,2015/16
2016,Scotland,0-44,Female,Cerebrovascular Disease,232,15.9517048384546,16.6068442209014,2015/16
2016,Scotland,45-64,Male,Cerebrovascular Disease,1616,224.411717735608,227.023584138522,2015/16
2016,Scotland,45-64,Female,Cerebrovascular Disease,1139,149.70610811436,151.367594299174,2015/16
2016,Scotland,65-74,Male,Cerebrovascular Disease,1573,606.378344621813,621.134542258218,2015/16
2016,Scotland,65-74,Female,Cerebrovascular Disease,1219,426.41461913024,435.201095823353,2015/16
2016,Scotland,over 75,Male,Cerebrovascular Disease,2828,1604.33874920577,1700.57596076847,2015/16
2016,Scotland,over 75,Female,Cerebrovascular Disease,4165,1593.06928799556,1559.34229546676,2015/16
2016,Ayrshire and Arran,0-44,Male,Cerebrovascular Disease,17,18.7984474693972,20.8776977337291,2015/16
2016,Ayrshire and Arran,0-44,Female,Cerebrovascular Disease,20,21.6099405726634,22.1273974758782,2015/16
2016,Ayrshire and Arran,45-64,Male,Cerebrovascular Disease,128,247.223563495896,246.210754642028,2015/16
2016,Ayrshire and Arran,45-64,Female,Cerebrovascular Disease,93,163.948876156897,163.917747171468,2015/16
2016,Ayrshire and Arran,65-74,Male,Cerebrovascular Disease,139,657.27255532438,667.381253771139,2015/16
2016,Ayrshire and Arran,65-74,Female,Cerebrovascular Disease,113,480.830602953066,489.734003929989,2015/16
2016,Ayrshire and Arran,over 75,Male,Cerebrovascular Disease,235,1652.2533923926,1762.82843638942,2015/16
2016,Ayrshire and Arran,over 75,Female,Cerebrovascular Disease,346,1709.90857425253,1688.0274209713,2015/16
2016,Borders,0-44,Male,Cerebrovascular Disease,9,34.9270412915244,35.6811120192899,2015/16
2016,Borders,0-44,Female,Cerebrovascular Disease,2,7.55743651753325,7.79703281415626,2015/16
2016,Borders,45-64,Male,Cerebrovascular Disease,41,238.026124818578,236.637958435006,2015/16
2016,Borders,45-64,Female,Cerebrovascular Disease,33,185.133239831697,184.023794600592,2015/16
2016,Borders,65-74,Male,Cerebrovascular Disease,49,667.756881984192,673.853604665831,2015/16
2016,Borders,65-74,Female,Cerebrovascular Disease,26,335.35405649426,341.630502881146,2015/16
2016,Borders,over 75,Male,Cerebrovascular Disease,89,1800.89032780251,1914.69220321892,2015/16
2016,Borders,over 75,Female,Cerebrovascular Disease,118,1757.2598659717,1717.83936055033,2015/16
2016,Dumfries and Galloway,0-44,Male,Cerebrovascular Disease,4,11.768859597505,13.7126565016818,2015/16
2016,Dumfries and Galloway,0-44,Female,Cerebrovascular Disease,6,17.5433466857694,17.0806000726282,2015/16
2016,Dumfries and Galloway,45-64,Male,Cerebrovascular Disease,41,187.77192580719,183.647113574865,2015/16
2016,Dumfries and Galloway,45-64,Female,Cerebrovascular Disease,24,102.982192662519,101.797111163046,2015/16
2016,Dumfries and Galloway,65-74,Male,Cerebrovascular Disease,64,648.82400648824,670.974947395336,2015/16
2016,Dumfries and Galloway,65-74,Female,Cerebrovascular Disease,28,270.374662031672,273.944712223495,2015/16
2016,Dumfries and Galloway,over 75,Male,Cerebrovascular Disease,106,1513.42090234152,1579.75178449626,2015/16
2016,Dumfries and Galloway,over 75,Female,Cerebrovascular Disease,143,1568.49840956455,1551.61402022794,2015/16
2016,Forth Valley,0-44,Male,Cerebrovascular Disease,13,16.1400459370538,16.7966263771231,2015/16
2016,Forth Valley,0-44,Female,Cerebrovascular Disease,9,11.086201374689,11.166644336601,2015/16
2016,Forth Valley,45-64,Male,Cerebrovascular Disease,96,229.045880752988,236.406358767806,2015/16
2016,Forth Valley,45-64,Female,Cerebrovascular Disease,61,139.76080282271,142.247543416243,2015/16
2016,Forth Valley,65-74,Male,Cerebrovascular Disease,96,638.297872340425,653.30420265447,2015/16
2016,Forth Valley,65-74,Female,Cerebrovascular Disease,78,474.654658309499,477.37344161447,2015/16
2016,Forth Valley,over 75,Male,Cerebrovascular Disease,176,1793.17371370351,1968.79976630184,2015/16
2016,Forth Valley,over 75,Female,Cerebrovascular Disease,230,1633.98692810458,1622.88957905061,2015/16
2016,Grampian,0-44,Male,Cerebrovascular Disease,17,10.1109227703928,10.6728297600026,2015/16
2016,Grampian,0-44,Female,Cerebrovascular Disease,15,9.25080790389027,9.51323843673431,2015/16
2016,Grampian,45-64,Male,Cerebrovascular Disease,115,147.179277157776,148.752042571449,2015/16
2016,Grampian,45-64,Female,Cerebrovascular Disease,78,98.8906497622821,100.478208163785,2015/16
2016,Grampian,65-74,Male,Cerebrovascular Disease,129,474.229836041468,491.820816548618,2015/16
2016,Grampian,65-74,Female,Cerebrovascular Disease,118,408.615555093843,417.860268509779,2015/16
2016,Grampian,over 75,Male,Cerebrovascular Disease,266,1453.39307179543,1558.22506618537,2015/16
2016,Grampian,over 75,Female,Cerebrovascular Disease,413,1579.7123623011,1532.54164576729,2015/16
2016,Highland,0-44,Male,Cerebrovascular Disease,12,15.2139461172742,17.1941635447339,2015/16
2016,Highland,0-44,Female,Cerebrovascular Disease,11,14.4742555627196,15.2185942587853,2015/16
2016,Highland,45-64,Male,Cerebrovascular Disease,88,188.513527987832,185.144888461387,2015/16
2016,Highland,45-64,Female,Cerebrovascular Disease,75,152.917669126942,151.35120990862,2015/16
2016,Highland,65-74,Male,Cerebrovascular Disease,102,523.963630759747,541.724721424352,2015/16
2016,Highland,65-74,Female,Cerebrovascular Disease,93,454.301206584925,460.748569846926,2015/16
2016,Highland,over 75,Male,Cerebrovascular Disease,169,1338.18988043392,1428.90565173472,2015/16
2016,Highland,over 75,Female,Cerebrovascular Disease,293,1642.92923629023,1610.24677697927,2015/16
2016,Lothian,0-44,Male,Cerebrovascular Disease,40,15.8573473036563,16.8470794392482,2015/16
2016,Lothian,0-44,Female,Cerebrovascular Disease,35,13.6740649869706,14.8946296261418,2015/16
2016,Lothian,45-64,Male,Cerebrovascular Disease,222,204.69885294877,209.931352918763,2015/16
2016,Lothian,45-64,Female,Cerebrovascular Disease,147,130.651569152009,133.205659740699,2015/16
2016,Lothian,65-74,Male,Cerebrovascular Disease,178,495.725067535578,508.804815504678,2015/16
2016,Lothian,65-74,Female,Cerebrovascular Disease,144,356.20640182061,363.966477494472,2015/16
2016,Lothian,over 75,Male,Cerebrovascular Disease,389,1558.74338836352,1630.52436304281,2015/16
2016,Lothian,over 75,Female,Cerebrovascular Disease,577,1545.34254646741,1487.20741349889,2015/16
2016,Orkney,0-44,Male,Cerebrovascular Disease,1,19.2864030858245,18.896447467876,2015/16
2016,Orkney,0-44,Female,Cerebrovascular Disease,0,0,0,2015/16
2016,Orkney,45-64,Male,Cerebrovascular Disease,7,209.518108350793,207.002199865145,2015/16
2016,Orkney,45-64,Female,Cerebrovascular Disease,4,123.724095267553,121.955933660217,2015/16
2016,Orkney,65-74,Male,Cerebrovascular Disease,4,302.571860816944,305.39216337153,2015/16
2016,Orkney,65-74,Female,Cerebrovascular Disease,3,215.05376344086,220.458553791887,2015/16
2016,Orkney,over 75,Male,Cerebrovascular Disease,5,533.617929562433,537.136308619688,2015/16
2016,Orkney,over 75,Female,Cerebrovascular Disease,13,1120.68965517241,1135.58404131704,2015/16
2016,Shetland,0-44,Male,Cerebrovascular Disease,0,0,0,2015/16
2016,Shetland,0-44,Female,Cerebrovascular Disease,0,0,0,2015/16
2016,Shetland,45-64,Male,Cerebrovascular Disease,7,208.955223880597,207.816066100897,2015/16
2016,Shetland,45-64,Female,Cerebrovascular Disease,5,156.298843388559,156.712734079367,2015/16
2016,Shetland,65-74,Male,Cerebrovascular Disease,5,390.015600624025,412.557237987734,2015/16
2016,Shetland,65-74,Female,Cerebrovascular Disease,3,246.103363412633,248.447204968944,2015/16
2016,Shetland,over 75,Male,Cerebrovascular Disease,13,1639.34426229508,1760.68615263914,2015/16
2016,Shetland,over 75,Female,Cerebrovascular Disease,14,1355.27589545015,1264.60178137751,2015/16
2016,Western Isles,0-44,Male,Cerebrovascular Disease,1,15.8478605388273,13.6897650338511,2015/16
2016,Western Isles,0-44,Female,Cerebrovascular Disease,2,32.9055610398157,32.285834196342,2015/16
2016,Western Isles,45-64,Male,Cerebrovascular Disease,7,171.526586620926,168.313270791421,2015/16
2016,Western Isles,45-64,Female,Cerebrovascular Disease,5,123.762376237624,124.572352240412,2015/16
2016,Western Isles,65-74,Male,Cerebrovascular Disease,11,613.839285714286,643.450456728816,2015/16
2016,Western Isles,65-74,Female,Cerebrovascular Disease,6,337.457817772778,340.380978052092,2015/16
2016,Western Isles,over 75,Male,Cerebrovascular Disease,18,1511.33501259446,1677.89670319725,2015/16
2016,Western Isles,over 75,Female,Cerebrovascular Disease,24,1333.33333333333,1282.85136688077,2015/16
2016,Fife,0-44,Male,Cerebrovascular Disease,18,18.8766307311548,20.6918687688446,2015/16
2016,Fife,0-44,Female,Cerebrovascular Disease,22,22.6204797598116,23.502501704113,2015/16
2016,Fife,45-64,Male,Cerebrovascular Disease,97,193.307957512107,195.006818367034,2015/16
2016,Fife,45-64,Female,Cerebrovascular Disease,75,141.707289422968,142.460932395693,2015/16
2016,Fife,65-74,Male,Cerebrovascular Disease,106,538.727383614556,547.788518045912,2015/16
2016,Fife,65-74,Female,Cerebrovascular Disease,89,414.609149352464,424.941281194725,2015/16
2016,Fife,over 75,Male,Cerebrovascular Disease,198,1542.5366157681501,1654.72122356365,2015/16
2016,Fife,over 75,Female,Cerebrovascular Disease,308,1675.36988685814,1643.52628254655,2015/16
2016,Tayside,0-44,Male,Cerebrovascular Disease,11,10.1214574898785,11.6606410418402,2015/16
2016,Tayside,0-44,Female,Cerebrovascular Disease,14,12.969207396153701,13.8224029030125,2015/16
2016,Tayside,45-64,Male,Cerebrovascular Disease,117,211.998767870409,211.446573671114,2015/16
2016,Tayside,45-64,Female,Cerebrovascular Disease,102,175.765095119934,175.848623968118,2015/16
2016,Tayside,65-74,Male,Cerebrovascular Disease,123,565.335294388013,580.844377185292,2015/16
2016,Tayside,65-74,Female,Cerebrovascular Disease,91,379.324718632764,387.102598423686,2015/16
2016,Tayside,over 75,Male,Cerebrovascular Disease,265,1639.85148514851,1742.82813499576,2015/16
