year,ca,age,sex,diagnosis,number_of_deaths,crude_rate,easr,ca_name,hb,hb_name
2009,S12000010,65-74,All,Stroke,0,0,70.57,East Lothian,S08000024,NHS Lothian
2009,S12000010,65-74,All,Subarachnoid Haemorrhage,0,0,10.34,East Lothian,S08000024,NHS Lothian
2009,S12000010,65-74,Male,Cerebrovascular Disease,0,0,196.77,East Lothian,S08000024,NHS Lothian
2009,S12000010,65-74,Male,Stroke,0,0,99.78,East Lothian,S08000024,NHS Lothian
2009,S12000010,65-74,Male,Subarachnoid Haemorrhage,0,0,0,East Lothian,S08000024,NHS Lothian
2009,S12000010,65-74,Female,Cerebrovascular Disease,0,0,62.06,East Lothian,S08000024,NHS Lothian
2009,S12000010,65-74,Female,Stroke,0,0,41.37,East Lothian,S08000024,NHS Lothian
2009,S12000010,65-74,Female,Subarachnoid Haemorrhage,0,0,20.69,East Lothian,S08000024,NHS Lothian
2009,S12000010,under 75,All,Cerebrovascular Disease,0,0,21.47,East Lothian,S08000024,NHS Lothian
2009,S12000010,under 75,All,Stroke,0,0,11.33,East Lothian,S08000024,NHS Lothian
2009,S12000010,under 75,All,Subarachnoid Haemorrhage,0,0,4.55,East Lothian,S08000024,NHS Lothian
2009,S12000010,under 75,Male,Cerebrovascular Disease,0,0,29.31,East Lothian,S08000024,NHS Lothian
2009,S12000010,under 75,Male,Stroke,0,0,13.49,East Lothian,S08000024,NHS Lothian
2009,S12000010,under 75,Male,Subarachnoid Haemorrhage,0,0,4.63,East Lothian,S08000024,NHS Lothian
2009,S12000010,under 75,Female,Cerebrovascular Disease,0,0,13.64,East Lothian,S08000024,NHS Lothian
2009,S12000010,under 75,Female,Stroke,0,0,9.17,East Lothian,S08000024,NHS Lothian
2009,S12000010,under 75,Female,Subarachnoid Haemorrhage,0,0,4.47,East Lothian,S08000024,NHS Lothian
2009,S12000010,over 75,All,Cerebrovascular Disease,0,0,1200.48,East Lothian,S08000024,NHS Lothian
2009,S12000010,over 75,All,Stroke,0,0,631.6,East Lothian,S08000024,NHS Lothian
2009,S12000010,over 75,All,Subarachnoid Haemorrhage,0,0,9.48,East Lothian,S08000024,NHS Lothian
2009,S12000010,over 75,Male,Cerebrovascular Disease,0,0,1154.11,East Lothian,S08000024,NHS Lothian
2009,S12000010,over 75,Male,Stroke,0,0,639.43,East Lothian,S08000024,NHS Lothian
2009,S12000010,over 75,Male,Subarachnoid Haemorrhage,0,0,0,East Lothian,S08000024,NHS Lothian
2009,S12000010,over 75,Female,Cerebrovascular Disease,0,0,1246.84,East Lothian,S08000024,NHS Lothian
2009,S12000010,over 75,Female,Stroke,0,0,623.76,East Lothian,S08000024,NHS Lothian
2009,S12000010,over 75,Female,Subarachnoid Haemorrhage,0,0,18.96,East Lothian,S08000024,NHS Lothian
2009,S12000011,All,All,Cerebrovascular Disease,86,95.58,113.07,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,All,All,Stroke,42,46.68,47.99,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,All,All,Subarachnoid Haemorrhage,4,4.45,4.42,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,All,Male,Cerebrovascular Disease,34,79.25,131.96,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,All,Male,Stroke,14,32.63,46.14,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,All,Male,Subarachnoid Haemorrhage,2,4.66,5.63,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,All,Female,Cerebrovascular Disease,52,110.46,94.19,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,All,Female,Stroke,28,59.48,49.83,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,All,Female,Subarachnoid Haemorrhage,2,4.25,3.21,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,0-44,All,Cerebrovascular Disease,0,0,1.87,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,0-44,All,Stroke,0,0,1.87,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,0-44,All,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,0-44,Male,Cerebrovascular Disease,0,0,3.74,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,0-44,Male,Stroke,0,0,3.74,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,0-44,Male,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,0-44,Female,Cerebrovascular Disease,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,0-44,Female,Stroke,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,0-44,Female,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,45-64,All,Cerebrovascular Disease,0,0,16,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,45-64,All,Stroke,0,0,7.68,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,45-64,All,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,45-64,Male,Cerebrovascular Disease,0,0,16.58,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,45-64,Male,Stroke,0,0,7.66,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,45-64,Male,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,45-64,Female,Cerebrovascular Disease,0,0,15.41,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,45-64,Female,Stroke,0,0,7.71,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,45-64,Female,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,65-74,All,Cerebrovascular Disease,0,0,103.99,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,65-74,All,Stroke,0,0,26.48,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,65-74,All,Subarachnoid Haemorrhage,0,0,13.4,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,65-74,Male,Cerebrovascular Disease,0,0,186.01,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,65-74,Male,Stroke,0,0,52.97,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,65-74,Male,Subarachnoid Haemorrhage,0,0,26.79,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,65-74,Female,Cerebrovascular Disease,0,0,21.96,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,65-74,Female,Stroke,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,65-74,Female,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,under 75,All,Cerebrovascular Disease,0,0,17.77,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,under 75,All,Stroke,0,0,6.4,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,under 75,All,Subarachnoid Haemorrhage,0,0,1.55,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,under 75,Male,Cerebrovascular Disease,0,0,28.51,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,under 75,Male,Stroke,0,0,10.56,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,under 75,Male,Subarachnoid Haemorrhage,0,0,3.09,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,under 75,Female,Cerebrovascular Disease,0,0,7.02,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,under 75,Female,Stroke,0,0,2.24,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,under 75,Female,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,over 75,All,Cerebrovascular Disease,0,0,1076.71,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,over 75,All,Stroke,0,0,468.44,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,over 75,All,Subarachnoid Haemorrhage,0,0,33.47,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,over 75,Male,Cerebrovascular Disease,0,0,1177.91,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,over 75,Male,Stroke,0,0,405.94,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,over 75,Male,Subarachnoid Haemorrhage,0,0,31.25,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,over 75,Female,Cerebrovascular Disease,0,0,975.51,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,over 75,Female,Stroke,0,0,530.95,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000011,over 75,Female,Subarachnoid Haemorrhage,0,0,35.68,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2009,S12000013,All,All,Cerebrovascular Disease,33,120.35,111.59,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,All,All,Stroke,15,54.7,56.03,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,All,All,Subarachnoid Haemorrhage,1,3.65,3.47,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,All,Male,Cerebrovascular Disease,13,96.3,119.78,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,All,Male,Stroke,6,44.44,65.07,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,All,Male,Subarachnoid Haemorrhage,1,7.41,6.94,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,All,Female,Cerebrovascular Disease,20,143.68,103.39,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,All,Female,Stroke,9,64.66,47,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,All,Female,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,0-44,All,Cerebrovascular Disease,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,0-44,All,Stroke,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,0-44,All,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,0-44,Male,Cerebrovascular Disease,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,0-44,Male,Stroke,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,0-44,Male,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,0-44,Female,Cerebrovascular Disease,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,0-44,Female,Stroke,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,0-44,Female,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,45-64,All,Cerebrovascular Disease,0,0,24.59,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,45-64,All,Stroke,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,45-64,All,Subarachnoid Haemorrhage,0,0,13.09,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,45-64,Male,Cerebrovascular Disease,0,0,26.18,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,45-64,Male,Stroke,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,45-64,Male,Subarachnoid Haemorrhage,0,0,26.18,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,45-64,Female,Cerebrovascular Disease,0,0,23.01,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,45-64,Female,Stroke,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,45-64,Female,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,65-74,All,Cerebrovascular Disease,0,0,164.43,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,65-74,All,Stroke,0,0,97.43,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,65-74,All,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,65-74,Male,Cerebrovascular Disease,0,0,263.98,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,65-74,Male,Stroke,0,0,129.98,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,65-74,Male,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,65-74,Female,Cerebrovascular Disease,0,0,64.88,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,65-74,Female,Stroke,0,0,64.88,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,65-74,Female,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,under 75,All,Cerebrovascular Disease,0,0,26.13,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,under 75,All,Stroke,0,0,11.24,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,under 75,All,Subarachnoid Haemorrhage,0,0,3.81,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,under 75,Male,Cerebrovascular Disease,0,0,38.08,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,under 75,Male,Stroke,0,0,15,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,under 75,Male,Subarachnoid Haemorrhage,0,0,7.62,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,under 75,Female,Cerebrovascular Disease,0,0,14.19,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,under 75,Female,Stroke,0,0,7.49,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,under 75,Female,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,over 75,All,Cerebrovascular Disease,0,0,975.59,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,over 75,All,Stroke,0,0,508.95,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,over 75,All,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,over 75,Male,Cerebrovascular Disease,0,0,945.8,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,over 75,Male,Stroke,0,0,571.4,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,over 75,Male,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,over 75,Female,Cerebrovascular Disease,0,0,1005.39,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,over 75,Female,Stroke,0,0,446.49,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000013,over 75,Female,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2009,S12000014,All,All,Cerebrovascular Disease,156,101.16,130.89,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,All,All,Stroke,85,55.12,65.35,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,All,All,Subarachnoid Haemorrhage,4,2.59,2.49,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,All,Male,Cerebrovascular Disease,49,65.28,112.74,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,All,Male,Stroke,25,33.31,47.89,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,All,Male,Subarachnoid Haemorrhage,1,1.33,1.23,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,All,Female,Cerebrovascular Disease,107,135.19,149.04,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,All,Female,Stroke,60,75.81,82.8,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,All,Female,Subarachnoid Haemorrhage,3,3.79,3.75,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,0-44,All,Cerebrovascular Disease,0,0,2.14,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,0-44,All,Stroke,0,0,1,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,0-44,All,Subarachnoid Haemorrhage,0,0,1.14,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,0-44,Male,Cerebrovascular Disease,0,0,2.28,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,0-44,Male,Stroke,0,0,0,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,0-44,Male,Subarachnoid Haemorrhage,0,0,2.28,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,0-44,Female,Cerebrovascular Disease,0,0,2,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,0-44,Female,Stroke,0,0,2,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,0-44,Female,Subarachnoid Haemorrhage,0,0,0,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,45-64,All,Cerebrovascular Disease,0,0,16.7,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,45-64,All,Stroke,0,0,9.74,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,45-64,All,Subarachnoid Haemorrhage,0,0,2.19,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,45-64,Male,Cerebrovascular Disease,0,0,14.82,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,45-64,Male,Stroke,0,0,10,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,45-64,Male,Subarachnoid Haemorrhage,0,0,0,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,45-64,Female,Cerebrovascular Disease,0,0,18.59,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,45-64,Female,Stroke,0,0,9.47,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,45-64,Female,Subarachnoid Haemorrhage,0,0,4.38,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,65-74,All,Cerebrovascular Disease,0,0,150.05,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,65-74,All,Stroke,0,0,108.4,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,65-74,All,Subarachnoid Haemorrhage,0,0,6.77,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,65-74,Male,Cerebrovascular Disease,0,0,124.89,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,65-74,Male,Stroke,0,0,109,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,65-74,Male,Subarachnoid Haemorrhage,0,0,0,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,65-74,Female,Cerebrovascular Disease,0,0,175.22,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,65-74,Female,Stroke,0,0,107.79,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,65-74,Female,Subarachnoid Haemorrhage,0,0,13.54,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,under 75,All,Cerebrovascular Disease,0,0,23.45,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,under 75,All,Stroke,0,0,15.94,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,under 75,All,Subarachnoid Haemorrhage,0,0,2.1,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,under 75,Male,Cerebrovascular Disease,0,0,20.08,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,under 75,Male,Stroke,0,0,15.49,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,under 75,Male,Subarachnoid Haemorrhage,0,0,1.35,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,under 75,Female,Cerebrovascular Disease,0,0,26.82,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,under 75,Female,Stroke,0,0,16.38,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,under 75,Female,Subarachnoid Haemorrhage,0,0,2.84,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,over 75,All,Cerebrovascular Disease,0,0,1217.27,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,over 75,All,Stroke,0,0,564.95,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,over 75,All,Subarachnoid Haemorrhage,0,0,6.46,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,over 75,Male,Cerebrovascular Disease,0,0,1049.68,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,over 75,Male,Stroke,0,0,375.47,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,over 75,Male,Subarachnoid Haemorrhage,0,0,0,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,over 75,Female,Cerebrovascular Disease,0,0,1384.86,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,over 75,Female,Stroke,0,0,754.43,Falkirk,S08000019,NHS Forth Valley
2009,S12000014,over 75,Female,Subarachnoid Haemorrhage,0,0,12.93,Falkirk,S08000019,NHS Forth Valley
2009,S12000017,All,All,Cerebrovascular Disease,228,99.67,112.9,Highland,S08000022,NHS Highland
2009,S12000017,All,All,Stroke,126,55.08,61.8,Highland,S08000022,NHS Highland
2009,S12000017,All,All,Subarachnoid Haemorrhage,10,4.37,4.08,Highland,S08000022,NHS Highland
2009,S12000017,All,Male,Cerebrovascular Disease,98,87.69,119.53,Highland,S08000022,NHS Highland
2009,S12000017,All,Male,Stroke,53,47.42,64.5,Highland,S08000022,NHS Highland
2009,S12000017,All,Male,Subarachnoid Haemorrhage,1,0.89,0.84,Highland,S08000022,NHS Highland
2009,S12000017,All,Female,Cerebrovascular Disease,130,111.12,106.26,Highland,S08000022,NHS Highland
2009,S12000017,All,Female,Stroke,73,62.4,59.1,Highland,S08000022,NHS Highland
2009,S12000017,All,Female,Subarachnoid Haemorrhage,9,7.69,7.32,Highland,S08000022,NHS Highland
2009,S12000017,0-44,All,Cerebrovascular Disease,0,0,0.84,Highland,S08000022,NHS Highland
2009,S12000017,0-44,All,Stroke,0,0,0.84,Highland,S08000022,NHS Highland
2009,S12000017,0-44,All,Subarachnoid Haemorrhage,0,0,0,Highland,S08000022,NHS Highland
2009,S12000017,0-44,Male,Cerebrovascular Disease,0,0,0,Highland,S08000022,NHS Highland
2009,S12000017,0-44,Male,Stroke,0,0,0,Highland,S08000022,NHS Highland
2009,S12000017,0-44,Male,Subarachnoid Haemorrhage,0,0,0,Highland,S08000022,NHS Highland
2009,S12000017,0-44,Female,Cerebrovascular Disease,0,0,1.69,Highland,S08000022,NHS Highland
2009,S12000017,0-44,Female,Stroke,0,0,1.69,Highland,S08000022,NHS Highland
2009,S12000017,0-44,Female,Subarachnoid Haemorrhage,0,0,0,Highland,S08000022,NHS Highland
2009,S12000017,45-64,All,Cerebrovascular Disease,0,0,30.95,Highland,S08000022,NHS Highland
2009,S12000017,45-64,All,Stroke,0,0,16.22,Highland,S08000022,NHS Highland
2009,S12000017,45-64,All,Subarachnoid Haemorrhage,0,0,8.86,Highland,S08000022,NHS Highland
